;model;task;step;batch_idx;absolute_time;smiles;valid;valid_score;unique;occurrences;hdac8_pIC50;hdac8_in_AD;lin_thresh_hdac8_pIC50;step_hdac8_in_AD;single;filter;filtered_single;passes_diversity_filter;score_time;diversity_filter;diversity_filter_params;prior;agent;batch_size;rl_strategy;sigma;loss;prior_nll;agent_nll
13308;RNN;HDAC8_pIC50_AD_reward;103;124;4420.044156551361;c1cc(C(=O)Nc2cc(C(=O)NO)c(F)c(F)c2F)c(F)c(F)c(F)c1F;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;14.801158428192139;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;810.6854;38.169144;9.696605
13309;RNN;HDAC8_pIC50_AD_reward;103;125;4420.044156551361;Cc1cc(C(=O)Nc2cc(C(=O)NO)c(Br)cc2Cl)cc(Cl)c(Cl)c1Br;false;0;false;1;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;14.801158428192139;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;2679.715;59.578186;7.81222
13310;RNN;HDAC8_pIC50_AD_reward;103;126;4420.044156551361;O=c1c(C(=O)Nc2cccc(C(=O)NO)c2C)cccc1Br;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;14.801158428192139;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;313.62744;38.697845;20.988316
13311;RNN;HDAC8_pIC50_AD_reward;103;127;4420.044156551361;c1cc(C(=O)Nc2cc(C(=O)NO)cc(Br)c2)cc(Br)c(Cl)c1Br;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;14.801158428192139;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;2026.8228;51.992096;6.9718494
13312;RNN;HDAC8_pIC50_AD_reward;104;0;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(F)cc1F)c1ccc(Br)cc1;true;1;true;0;6.408897656936151;1.0;0.7539879596395472;1.0;0.7539879596395472;1.0;0.7539879596395472;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;4055.0857;30.089388;3.2903867
13313;RNN;HDAC8_pIC50_AD_reward;104;1;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(Cl)cc1Cl)c1ccc(Cl)c(Cl)c1;true;1;false;1;6.155421190945992;1.0;0.7241671989348226;1.0;0.7241671989348226;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;657.3082;30.610819;4.9727955
13314;RNN;HDAC8_pIC50_AD_reward;104;2;4436.891937017441;O=C(NO)c1cc(F)c(F)c(NC(=O)c2ccc(Br)c(Br)c2F)c1;true;1;true;0;6.370035649679439;1.0;0.7494159587858163;1.0;0.7494159587858163;1.0;0.7494159587858163;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3678.754;41.612637;12.335463
13315;RNN;HDAC8_pIC50_AD_reward;104;3;4436.891937017441;c1ccc(C(=O)Nc2cc(C(=O)NO)c(F)c(F)c2F)ccc1Br;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1321.7401;41.770107;5.4143624
13316;RNN;HDAC8_pIC50_AD_reward;104;4;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(Cl)c(F)c1Cl)c1ccc(Br)cc1;true;1;false;1;6.559774387417564;1.0;0.7717381632255957;1.0;0.7717381632255957;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;989.98517;38.4713;7.0072684
13317;RNN;HDAC8_pIC50_AD_reward;104;5;4436.891937017441;Cc1cc(C(=O)Nc2cc(C(=O)NO)c(F)cc2F)ccc1Br;true;1;true;0;6.547450889010391;0.0;0.7702883398835754;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;869.5363;35.310394;5.822493
13318;RNN;HDAC8_pIC50_AD_reward;104;6;4436.891937017441;O=C(NO)c1cc(Br)cc(NC(=O)c2ccc(F)c(Cl)c2F)c1;true;1;true;0;6.214540158384674;0.0;0.7311223715746675;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;535.8627;34.198402;11.049694
13319;RNN;HDAC8_pIC50_AD_reward;104;7;4436.891937017441;O=C(Nc1cc(Br)c(F)c(C(=O)NO)c1)c1ccc(Br)c(Br)c1;true;1;false;2;6.632810781145887;1.0;0.7803306801348102;1.0;0.7803306801348102;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1085.3762;41.368874;8.423824
13320;RNN;HDAC8_pIC50_AD_reward;104;8;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(Br)cc1Cl)c1ccc(Br)cc1;true;1;true;0;6.354488740661756;1.0;0.747586910666089;1.0;0.747586910666089;1.0;0.747586910666089;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3861.3965;32.153294;4.5830035
13321;RNN;HDAC8_pIC50_AD_reward;104;9;4436.891937017441;Fc1ccc(C(=O)Nc2cc(C(=O)NO)c(F)c(F)c2F)ccc1Cl;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;961.0894;41.23796;10.236519
13322;RNN;HDAC8_pIC50_AD_reward;104;10;4436.891937017441;Nc1cc(C(=O)Nc2cc(C(=O)NO)c(F)cc2F)ccc1Br;true;1;true;0;6.416749046394791;0.0;0.7549116525170343;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;824.1646;36.703102;7.994836
13323;RNN;HDAC8_pIC50_AD_reward;104;11;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(F)cc1F)c1ccc(Br)cc1;true;1;false;1;6.408897656936151;1.0;0.7539879596395472;1.0;0.7539879596395472;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;718.18646;30.089388;3.2903867
13324;RNN;HDAC8_pIC50_AD_reward;104;12;4436.891937017441;O=C(NO)c1cc(NC(=O)c2cccc(Cl)c2Cl)c(Cl)cc1F;true;1;true;0;6.011106770515855;0.0;0.7071890318253947;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;483.81186;34.663918;12.668193
13325;RNN;HDAC8_pIC50_AD_reward;104;13;4436.891937017441;O=C(NO)c1cc(Br)cc(NC(=O)c2cc(O)c(F)c(F)c2)c1;true;1;true;0;6.311924412642895;0.0;0.74257934266387;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;773.23895;38.65387;10.846694
13326;RNN;HDAC8_pIC50_AD_reward;104;14;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(Br)cc1F)c1ccc(Br)c(Br)c1;true;1;true;0;6.486738771067335;1.0;0.7631457377726276;1.0;0.7631457377726276;1.0;0.7631457377726276;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3440.5198;38.306526;5.384981
13327;RNN;HDAC8_pIC50_AD_reward;104;15;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(F)cc1F)c1ccc(Br)cc1;true;1;false;2;6.408897656936151;1.0;0.7539879596395472;1.0;0.7539879596395472;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;718.18646;30.089388;3.2903867
13328;RNN;HDAC8_pIC50_AD_reward;104;16;4436.891937017441;Nc1cc(C(=O)Nc2ccc(Br)c(C(=O)NO)c2)cc(F)c1F;true;1;true;0;6.477419679757157;0.0;0.7620493740890772;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1045.805;41.937065;9.598157
13329;RNN;HDAC8_pIC50_AD_reward;104;17;4436.891937017441;O=C(Nc1ccc(Br)c(C(=O)NO)c1)c1ccc(F)c(Cl)c1;true;1;true;0;6.384349363583709;0.0;0.7510999251274952;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;646.17426;31.975641;6.5556836
13330;RNN;HDAC8_pIC50_AD_reward;104;18;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(F)cc1F)c1ccc(Br)c(Br)c1;true;1;true;0;6.486738771067335;1.0;0.7631457377726276;1.0;0.7631457377726276;1.0;0.7631457377726276;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3784.4285;35.40211;5.3423285
13331;RNN;HDAC8_pIC50_AD_reward;104;19;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(F)cc1F)c1ccc(Br)cc1;true;1;false;3;6.408897656936151;1.0;0.7539879596395472;1.0;0.7539879596395472;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;718.18646;30.089388;3.2903867
13332;RNN;HDAC8_pIC50_AD_reward;104;20;4436.891937017441;O=C(Nc1cccc(C(=O)NO)c1F)c1ccc(F)cc1;true;1;true;0;6.352700656871921;0.0;0.7473765478672848;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;425.2649;32.02417;11.402218
13333;RNN;HDAC8_pIC50_AD_reward;104;21;4436.891937017441;O=C(NO)c1cc(NC(=O)c2ccccc2Br)c(Br)cc1Br;true;1;false;1;6.282558481284882;1.0;0.7391245272099861;1.0;0.7391245272099861;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;862.27625;35.669632;6.3050923
13334;RNN;HDAC8_pIC50_AD_reward;104;22;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(Br)cc1F)c1ccc(Br)c(Cl)c1;true;1;false;1;6.2132489845338545;1.0;0.7309704687686888;1.0;0.7309704687686888;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1012.91785;38.114166;6.2877965
13335;RNN;HDAC8_pIC50_AD_reward;104;23;4436.891937017441;c1ccc(C(=O)Nc2cc(C(=O)NO)cc(F)c2F)ccc1Br;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1204.941;42.092857;7.3805957
13336;RNN;HDAC8_pIC50_AD_reward;104;24;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(F)c(F)c1F)c1ccc(F)cc1;true;1;true;0;6.476565289895658;0.0;0.7619488576347833;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;585.9123;31.809633;7.6040077
13337;RNN;HDAC8_pIC50_AD_reward;104;25;4436.891937017441;c1ccc(C(=O)Nc2cc(C(=O)NO)c(F)cc2F)cc(F)c1F;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1203.0112;41.338104;6.653651
13338;RNN;HDAC8_pIC50_AD_reward;104;26;4436.891937017441;O=C(NO)c1cc(F)c(F)c(NC(=O)c2cc(Cl)c(F)c(Br)c2)c1;true;1;true;0;6.160974969129871;0.0;0.7248205846035143;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1085.1154;41.695885;8.754794
13339;RNN;HDAC8_pIC50_AD_reward;104;27;4436.891937017441;Cc1cc(C(=O)Nc2cc(C(=O)NO)c(Cl)cc2F)ccc1Br;true;1;true;0;6.48363778541475;0.0;0.762780915931147;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;815.0306;36.697906;8.149165
13340;RNN;HDAC8_pIC50_AD_reward;104;28;4436.891937017441;O=C(NO)c1cc(NCc2ccccc2Br)c(Cl)cc1Br;true;1;true;0;6.25669297922766;1.0;0.73608152696796;1.0;0.73608152696796;1.0;0.73608152696796;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;4027.0137;34.902496;10.031464
13341;RNN;HDAC8_pIC50_AD_reward;104;29;4436.891937017441;c1c(C(=O)Nc2cc(C(=O)NO)c(F)cc2F)cc(F)c(F)F;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1486.7954;46.59623;8.037243
13342;RNN;HDAC8_pIC50_AD_reward;104;30;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(F)c(F)c1F)c1ccc(Cl)c(Cl)c1;true;1;true;0;6.2340398786217;1.0;0.7334164563084353;1.0;0.7334164563084353;1.0;0.7334164563084353;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3360.298;34.78959;4.747695
13343;RNN;HDAC8_pIC50_AD_reward;104;31;4436.891937017441;O=C(Nc1ccc(Br)c(C(=O)NO)c1)c1ccc(Br)cc1;true;1;false;1;6.522672079422977;1.0;0.7673731858144679;1.0;0.7673731858144679;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;594.4732;28.318577;3.936756
13344;RNN;HDAC8_pIC50_AD_reward;104;32;4436.891937017441;c1cc(C(=O)Nc2cc(C(=O)NO)c(F)cc2Br)cc(F)F;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1471.3995;50.13289;11.774062
13345;RNN;HDAC8_pIC50_AD_reward;104;33;4436.891937017441;O=C(Nc1ccc(Br)c(C(=O)NO)c1)c1cc(Cl)c(Cl)c(Br)c1;true;1;false;1;6.2586703458643775;1.0;0.7363141583369855;1.0;0.7363141583369855;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1034.0234;37.53873;5.382494
13346;RNN;HDAC8_pIC50_AD_reward;104;34;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(Cl)cc1Cl)c1ccc(Br)c(S)c1;true;1;true;0;6.4222441140683895;1.0;0.7555581310668693;1.0;0.7555581310668693;1.0;0.7555581310668693;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3496.4639;41.667236;10.131164
13347;RNN;HDAC8_pIC50_AD_reward;104;35;4436.891937017441;c1ccc(C(=O)Nc2cc(C(=O)NO)c(F)c(F)c2F)ccc1Br;false;0;false;1;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1321.7401;41.770107;5.4143624
13348;RNN;HDAC8_pIC50_AD_reward;104;36;4436.891937017441;O=C(Nc1ccc(Br)c(C(=O)NO)c1)c1ccc(Br)cc1;true;1;false;2;6.522672079422977;1.0;0.7673731858144679;1.0;0.7673731858144679;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;594.4732;28.318577;3.936756
13349;RNN;HDAC8_pIC50_AD_reward;104;37;4436.891937017441;O=C(NO)c1cc(F)c(F)c(NC(=O)c2ccc(Cl)c(Cl)c2)c1;true;1;true;0;6.245592332688775;1.0;0.7347755685516205;1.0;0.7347755685516205;1.0;0.7347755685516205;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3754.6123;32.85942;5.9612474
13350;RNN;HDAC8_pIC50_AD_reward;104;38;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(Cl)cc1Cl)c1ccc(Br)cc1;true;1;true;0;6.3273644955809605;1.0;0.7443958230095248;1.0;0.7443958230095248;1.0;0.7443958230095248;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;4165.974;28.450005;3.666865
13351;RNN;HDAC8_pIC50_AD_reward;104;39;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(F)c(Cl)c1F)c1ccc(Br)c(Br)c1;true;1;true;0;6.314007237701539;1.0;0.7428243809060634;1.0;0.7428243809060634;1.0;0.7428243809060634;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;2677.5051;47.165905;9.771597
13352;RNN;HDAC8_pIC50_AD_reward;104;40;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(F)cc1Br)c1ccc(F)c(F)c1;true;1;true;0;6.512202905290877;1.0;0.7661415182695149;1.0;0.7661415182695149;1.0;0.7661415182695149;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3973.2964;35.738213;6.8353195
13353;RNN;HDAC8_pIC50_AD_reward;104;41;4436.891937017441;O=C(NO)c1cc(Br)c(Br)c(NCc2ccc(F)c(F)c2Br)c1;true;1;true;0;6.357263537545306;1.0;0.7479133573582712;1.0;0.7479133573582712;1.0;0.7479133573582712;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;2510.0874;46.718422;7.0695925
13354;RNN;HDAC8_pIC50_AD_reward;104;42;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(F)c(F)c1F)c1ccc(Br)cc1;true;1;false;2;6.493173388247818;1.0;0.7639027515585669;1.0;0.7639027515585669;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;898.56775;33.308456;3.3323362
13355;RNN;HDAC8_pIC50_AD_reward;104;43;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(Br)cc1F)c1ccc(Br)cc1;true;1;false;1;6.408897656936151;1.0;0.7539879596395472;1.0;0.7539879596395472;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;848.11786;32.63398;3.5115156
13356;RNN;HDAC8_pIC50_AD_reward;104;44;4436.891937017441;c1cc(C(=O)Nc2cc(C(=O)NO)c(Br)cc2F)c(F)c1Br;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1384.6641;48.25152;11.0404415
13357;RNN;HDAC8_pIC50_AD_reward;104;45;4436.891937017441;c1ccc(C(=O)Nc2cc(C(=O)NO)c(F)c(Br)c2)ccc1Br;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1261.0166;43.758682;8.247887
13358;RNN;HDAC8_pIC50_AD_reward;104;46;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(Br)cc1F)c1ccc(-c2ccccc2)c(Br)c1;true;1;true;0;6.50515259616798;0.0;0.7653120701374094;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1095.1504;41.47966;8.386602
13359;RNN;HDAC8_pIC50_AD_reward;104;47;4436.891937017441;Cc1cc(C(=O)O)cc(NC(=O)c2cc(Cl)c(F)c(Br)c2)c1Br;true;1;true;0;5.478328719524768;0.0;0.644509261120561;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;639.46027;41.516304;16.228752
13360;RNN;HDAC8_pIC50_AD_reward;104;48;4436.891937017441;O=C(Nc1cccc(C(=O)NO)c1Br)c1ccc(Br)cc1;true;1;false;7;6.309070241505852;1.0;0.7422435578242179;1.0;0.7422435578242179;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;633.8092;32.29402;7.1184545
13361;RNN;HDAC8_pIC50_AD_reward;104;49;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(Cl)cc1F)c1ccc(Br)cc1;true;1;true;0;6.362975643830675;1.0;0.7485853698624323;1.0;0.7485853698624323;1.0;0.7485853698624323;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;4113.371;31.470636;5.775966
13362;RNN;HDAC8_pIC50_AD_reward;104;50;4436.891937017441;Cc1ccc(C(=O)Nc2cc(C(=O)NO)c(Br)cc2)ccc1Br;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1103.1733;38.7508;5.5367465
13363;RNN;HDAC8_pIC50_AD_reward;104;51;4436.891937017441;O=C(NO)c1cc(Br)cc(NC(=O)c2cc(Cl)c(Br)c(Br)c2)c1;true;1;true;0;6.143531447886201;0.0;0.7227684056336707;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;845.0203;40.64517;11.575934
13364;RNN;HDAC8_pIC50_AD_reward;104;52;4436.891937017441;O=C(Nc1ccc(Br)c(C(=O)NO)c1)c1ccc(F)c(C(=O)NO)c1;true;1;true;0;6.788326949514247;0.0;0.7986266999428526;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;842.4436;41.978107;12.953229
13365;RNN;HDAC8_pIC50_AD_reward;104;53;4436.891937017441;O=C(NO)c1cc(F)c(F)c(NC(=O)c2ccc(Cl)c(Cl)c2)c1;true;1;false;1;6.245592332688775;1.0;0.7347755685516205;1.0;0.7347755685516205;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;723.5118;32.85942;5.9612474
13366;RNN;HDAC8_pIC50_AD_reward;104;54;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(Cl)cc1Cl)c1ccc(Br)c(Br)c1;true;1;true;0;6.392047375747633;1.0;0.7520055736173685;1.0;0.7520055736173685;1.0;0.7520055736173685;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3839.7903;35.090904;6.8162746
13367;RNN;HDAC8_pIC50_AD_reward;104;55;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(F)cc1F)c1ccc(Br)c(Br)c1;true;1;false;1;6.486738771067335;1.0;0.7631457377726276;1.0;0.7631457377726276;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;950.319;35.945877;5.1186323
13368;RNN;HDAC8_pIC50_AD_reward;104;56;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(F)c(F)c1F)c1ccc(Br)cc1;true;1;false;3;6.493173388247818;1.0;0.7639027515585669;1.0;0.7639027515585669;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;898.56775;33.308456;3.3323362
13369;RNN;HDAC8_pIC50_AD_reward;104;57;4436.891937017441;O=C(NO)c1cc(Br)cc(NC(=O)c2ccc(F)c(Cl)c2)c1;true;1;true;0;6.37187416309993;0.0;0.7496322544823447;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;575.41583;30.495255;6.5074277
13370;RNN;HDAC8_pIC50_AD_reward;104;58;4436.891937017441;O=C(Nc1ccc(Br)c(C(=O)NO)c1)c1ccc(Br)cc1;true;1;false;3;6.522672079422977;1.0;0.7673731858144679;1.0;0.7673731858144679;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;594.4732;28.318577;3.936756
13371;RNN;HDAC8_pIC50_AD_reward;104;59;4436.891937017441;Cc1ccc(C(=O)Nc2ccc(Br)c(C(=O)NO)c2)c(Br)c1Br;true;1;true;0;6.535323524839264;0.0;0.7688615911575605;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;948.80035;39.96427;9.161669
13372;RNN;HDAC8_pIC50_AD_reward;104;60;4436.891937017441;c1ccc(C(=O)Nc2cc(C(=O)NO)c(Cl)c(F)c2F)cc(F)c1F;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1659.083;50.50282;9.770978
13373;RNN;HDAC8_pIC50_AD_reward;104;61;4436.891937017441;Cc1cc(C(=O)Nc2cc(C(=O)NO)c(Cl)cc2F)cc(Cl)c1F;true;1;true;0;6.1417236589299256;0.0;0.7225557245799913;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;839.9996;39.716545;10.733798
13374;RNN;HDAC8_pIC50_AD_reward;104;62;4436.891937017441;O=C(Nc1cc(C(=O)NO)c(Br)cc1Cl)c1ccc(Br)cc1;true;1;false;1;6.354488740661756;1.0;0.747586910666089;1.0;0.747586910666089;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;760.12085;32.153294;4.5830035
13375;RNN;HDAC8_pIC50_AD_reward;104;63;4436.891937017441;O=C(NO)c1cc(Br)cc(NC(=O)c2cc(Br)cc(-c3ccccc3)c2)c1;true;1;true;0;6.220616169826188;0.0;0.7318371964501398;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;738.735;36.23758;9.0579
13376;RNN;HDAC8_pIC50_AD_reward;104;64;4436.891937017441;O=C(Nc1ccc(Br)c(C(=O)NO)c1)c1ccc(Br)cc1;true;1;false;4;6.522672079422977;1.0;0.7673731858144679;1.0;0.7673731858144679;1.0;0.0;False;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;594.4732;28.318577;3.936756
13377;RNN;HDAC8_pIC50_AD_reward;104;65;4436.891937017441;Brc1ccc(C(=O)Nc2cc(C(=O)NO)cc(F)c2F)ccc1Br;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;26.640148162841797;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1637.1857;48.41274;7.9505877
